,actor_id,type,public_repos,public_gists,followers,following
889,5248122,User,47,27,116,52
890,5248953,User,43,2,98,67
891,5263975,User,120,22,139,31
892,5288982,User,42,0,63,0
893,5311119,User,11,4,37,12
894,5312595,User,11,0,32,0
895,5324284,User,3,0,34,0
896,5327954,User,42,0,4,4
897,5334269,User,127,27,156,59
898,5342086,User,26,0,44,1
899,5378891,User,82,3,938,8
900,5378924,User,60,10,2297,19
901,5390451,User,2,0,1,0
902,5390949,User,35,1,6,16
903,5400651,User,27,0,18,0
904,5401402,User,217,130,23,1
905,5411982,User,41,0,542,18
906,5413680,User,58,5,9,7
907,5421859,User,7,0,3,0
908,5439984,User,1,0,1,0
909,5440574,User,43,0,36,35
910,5442469,User,59,14,35,23
911,5447161,User,170,2,127,8
912,5468682,User,84,5,184,33
913,5469568,User,70,0,15,0
914,5479091,User,19,0,1,0
915,5489711,User,11,0,32,1
916,5495193,User,56,15,318,46
917,5508949,User,14,0,9,0
918,5515866,User,11,0,10,29
919,5517369,User,21,1,4,8
920,5522362,User,7,0,7,0
921,5568409,User,60,6,361,68
922,5569831,User,8,0,15,2
923,5570988,User,39,14,54,3
924,5572928,User,26,3,40,7
925,5600524,User,21,0,35,0
926,5616564,User,5,1,3,22
927,5618806,User,149,74,1225,18
928,5627721,User,34,3,25,0
929,5633066,User,19,0,20,7
930,5637090,User,51,2,31,9
931,5657668,User,141,203,41,37
932,5661189,User,8,0,8,1
933,5678012,User,10,0,15,14
934,5693835,User,20,2,31,3
935,5705598,User,9,0,3,0
936,5714066,User,47,0,98,1
937,5723682,User,28,0,60,6
938,5736159,User,13,0,2,0
939,5741500,User,32,54,1562,5
940,5751047,User,22,1,0,1
941,5757916,User,3,0,0,0
942,5758636,User,4,0,2,0
943,5767891,User,65,7,467,0
944,5778611,User,20,1,77,0
945,5793387,User,6,0,4,0
946,5799177,User,6,7,39,9
947,5799331,User,11,0,9,71
948,5805150,User,20,0,1,0
949,5833278,User,81,42,176,223
950,5833655,User,85,16,78,20
951,5835847,User,1,0,47,7
952,5836855,User,35,2,69,0
953,5839577,User,56,6,267,6
954,5839835,User,14,2,6,0
955,5844587,User,165,2,940,4
956,5856203,User,12,0,28,10
957,5876824,User,64,52,36,32
958,5943521,User,62,8,158,5
959,5954806,User,6,5,41,26
960,5962029,User,23,5,22,5
961,5965891,User,1,0,0,0
962,5972627,User,19,0,72,0
963,6010774,User,167,20,43,7
964,6026418,User,82,0,80,9
965,6035284,User,64,8,1445,299
966,6054733,User,40,3,28,25
967,6098219,User,21,1,10,4
968,6104337,User,0,0,0,0
969,6127163,User,8,0,43,6
970,6146503,User,15,2,5,5
971,6153953,User,5,0,1,0
972,6158008,User,6,0,21,5
973,6172295,User,53,2,15,4
974,6179874,User,11,0,7,0
975,6191849,User,113,13,129,113
976,6207777,User,23,0,13,3
977,6209460,User,6,3,36,30
978,6217088,User,31,59,7,0
979,6222940,User,4,0,3,0
980,6259079,User,57,0,19,39
981,6260009,User,106,23,19,10
982,6265134,User,10,0,8,15
983,6276118,User,19,0,96,63
984,6277322,User,220,17,0,0
985,6294120,User,116,25,0,1
986,6304496,User,72,0,77,0
987,6342964,User,35,1,24,0
988,6348208,User,31,14,89,19
989,6354026,User,25,2,985,45
990,6360027,User,10,1,4,0
991,6364311,User,13,0,1,21
992,6381979,User,9,0,0,0
993,6397893,User,16,0,10,2
994,6430994,User,46,1,8,0
995,6431421,User,55,3,180,0
996,6440154,User,48,9,513,120
997,6446462,User,15,4,13,8
998,6447754,User,35,1,8,3
999,6461412,User,71,10,293,0
1000,6507159,User,39,18,19,6
1001,6509172,User,8,0,95,4
1002,6510293,User,7,0,0,5
1003,6578603,User,20,9,63,34
1004,6579541,User,23,0,6,2
1005,6584330,User,31,0,53,0
1006,6585477,User,28,2,5,4
1007,6588374,User,12,1,26,8
1008,6609929,User,30,13,35,6
1009,6629765,User,23,25,78,4
1010,6653109,User,26,7,20,1
1011,6664568,User,8,0,4,0
1012,6668460,User,32,29,516,0
1013,6686356,User,99,5,251,51
1014,6686508,User,74,0,18,0
1015,6706544,User,131,6,102,4
1016,6706944,User,58,2,9,0
1017,6717049,User,21,25,9,1
1018,6717350,User,13,6,3,3
1019,6723003,User,9,9,6,2
1020,6737864,User,62,1,3,2
1021,6760878,User,8,0,5,1
1022,6775756,User,73,1,158,0
1023,6780162,User,11,1,11,3
1024,6792130,User,1,4,1,0
1025,6798352,User,26,4,23,85
1026,6817400,User,43,7,87,5
1027,6828924,User,165,30,0,0
1028,6833237,User,53,8,348,0
1029,6835891,User,86,33,23,22
1030,6836917,User,12,1,135,3
1031,6844179,User,5,0,501,0
1032,6861958,User,119,4,69,65
1033,6877923,User,68,1,514,3
1034,6898474,User,24,0,4,4
1035,6929868,User,1,0,0,0
1036,6932348,User,26,0,600,0
1037,6935300,User,14,2,6,3
1038,6952402,User,15,1,5,5
1039,6958810,User,0,0,0,0
1040,7014965,User,23,4,8,1
1041,7018124,User,11,0,13,0
1042,7023786,User,42,18,26,30
1043,7027887,User,55,0,13,1
1044,7052313,User,20,6,11,3
1045,7061425,User,11,0,1,0
1046,7062665,User,47,0,58,3
1047,7080679,User,63,0,31,9
1048,7086117,User,131,0,36,0
1049,7126422,User,43,0,16,0
1050,7137086,User,8,1,1,8
1051,7138176,User,9,0,25,0
1052,7190633,User,211,18,1052,31
1053,7220907,User,36,0,13,5
1054,7233663,User,9,1,5,1
1055,7237877,User,17,0,16,0
1056,7243222,User,76,3,22,4
1057,7243783,User,111,313,182,22
1058,7251823,User,7,11,53,0
1059,7253827,User,8,0,13,0
1060,7268050,User,0,0,1,2
1061,7303612,User,58,0,142,76
1062,7313189,User,24,0,0,0
1063,7332500,User,32,1,128,0
1064,7352080,User,12,0,14,0
1065,7353520,User,182,19,771,38
1066,7359537,User,24,0,37,22
1067,7385775,User,81,6,16,0
1068,7389110,User,9,5,29,4
1069,7397746,User,16,1,13,2
1070,7409244,User,30,3,22,1
1071,7413183,User,23,0,24,0
1072,7416892,User,12,0,36,0
1073,7416935,User,32,1,103,93
1074,7418031,User,23,0,6,0
1075,7422273,User,14,0,143,1
1076,7427347,User,7,1,15,17
1077,7470118,User,30,1,9,7
1078,7521540,User,132,4,33,6
1079,7559202,User,36,2,7,0
1080,7587960,User,60,0,1,0
1081,7599908,User,12,1,4,0
1082,7600161,User,13,0,45,27
1083,7604648,User,249,5,442,442
1084,7622248,User,43,0,10,3
1085,7637832,User,136,0,659,14
1086,7645362,User,9,13,25,0
1087,7648032,User,38,0,77,2
1088,7650031,User,19,0,23,0
1089,7651503,User,18,4,4,7
1090,7658937,User,22,0,20,1
1091,7661092,User,78,5,15,4
1092,7679720,User,239,71,697,5
1093,7688913,User,17,0,12,2
1094,7704257,User,51,0,14,9
1095,7727602,User,91,6,46,61
1096,7736006,User,17,7,18,5
1097,7736571,User,9,0,0,0
1098,7755101,User,14,1,27,0
1099,7788766,User,94,89,81,22
1100,7799218,User,27,9,210,1
1101,7808636,User,33,2,23,2
1102,7820865,User,129,1,271,44
1103,7826565,User,8,1,740,0
1104,7829205,User,196,25,1752,32
1105,7831163,User,17,0,0,0
1106,7834839,User,68,1,28,0
1107,7845005,User,77,0,91,15
1108,7856010,User,113,11,159,27
1109,7863904,User,69,0,8,0
1110,7892635,User,1,0,2,0
1111,7915388,User,9,6,15,1
1112,7943168,User,3,0,4,0
1113,7946239,User,58,3,3,0
1114,7951286,User,6,0,8,1
1115,8015191,User,272,1,31,3
1116,8027694,User,2,0,2,1
1117,8032743,User,3,0,1,2
1118,8039770,User,75,180,275,39
1119,8040837,User,10,0,4,0
1120,8057368,User,2,0,23,9
1121,8096000,User,14,0,24,0
1122,8146506,User,157,11,104,31
1123,8149408,User,84,4,55,88
1124,8155004,User,62,9,11,3
1125,8156837,User,9,0,1,0
1126,8168282,User,14,5,8,16
1127,8171642,User,94,15,13,10
1128,8173478,User,82,6,100,23
1129,8199369,User,2,0,5,0
1130,8216238,User,55,0,24,5
1131,8224854,User,13,6,5,1
1132,8252296,User,2,0,18,0
1133,8265559,User,106,17,22,65
1134,8291187,User,120,8,156,16
1135,8302101,User,66,3,130,0
1136,8310727,User,10,2,41,1
1137,8355305,User,389,226,64,10
1138,8371767,User,4,0,4,0
1139,8373764,User,11,0,27,3
1140,8375124,User,53,1,24,14
1141,8381003,User,115,15,3,0
1142,8396880,User,56,5,1014,8
1143,8398557,User,33,4,7,1
1144,8418476,User,37,5,25,1
1145,8431057,User,13,0,130,0
1146,8450096,User,8,0,2,0
1147,8529452,User,58,0,63,31
1148,8545105,User,37,2,139,137
1149,8562757,User,14,0,21,0
1150,8562967,User,16,3,47,3
1151,8591547,User,37,16,303,8
1152,8620741,User,95,40,1047,0
1153,8634700,User,27,4,21,2
1154,8696382,User,70,2,36,6
1155,8704301,User,65,0,21,33
1156,8725170,User,195,0,132,2
1157,8784265,User,10,4,6,4
1158,8792647,User,17,0,14,0
1159,8811558,User,47,23,296,113
1160,8813002,User,19,0,1,1
1161,8834081,User,36,0,79,120
1162,8881105,User,9,0,0,0
1163,8889977,User,4,1,7,0
1164,8904624,User,8,0,30,15
1165,8942601,User,26,10,49,74
1166,8949536,User,9,0,45,3
1167,8975114,User,137,122,1194,38
1168,9011267,User,10,0,299,0
1169,9020423,User,26,5,13,9
1170,9022718,User,6,0,0,0
1171,9039012,User,29,0,77,1
1172,9095250,User,6,0,1,1
1173,9100546,User,20,0,10,0
1174,9149094,User,18,0,29,1
1175,9205048,User,35,14,25,0
1176,9221694,User,57,2,94,54
1177,9253928,User,14,0,25,3
1178,9266424,User,76,6,50,3
1179,9276171,User,7,0,0,0
1180,9317857,User,30,3,44,44
1181,9362271,User,75,8,1,0
1182,9372512,User,4,0,31,7
1183,9372594,User,144,11,37,0
1184,9375848,User,61,0,102,6
1185,9407960,User,50,20,25,1
1186,9455094,User,146,2,72,5
1187,9464997,User,25,0,18,6
1188,9469110,User,66,10,112,2
1189,9528307,User,52,5,95,22
1190,9553982,User,43,2,75,0
1191,9587680,User,124,2,90,34
1192,9597450,User,14,3,9,4
1193,9601882,User,18,0,292,31
1194,9669492,User,3,0,7,1
1195,9713907,User,95,6,158,6
1196,9794489,User,27,0,91,46
1197,9800850,User,478,18,1500,5
1198,9881434,User,22,2,241,0
1199,9928830,User,14,1,9,6
1200,9948422,User,23,3,56,2
1201,9958665,User,13,0,40,1
1202,9964343,User,79,6,5,1
1203,10015451,User,2,2,3,1
1204,10029121,User,54,1,12,18
1205,10067215,User,27,0,63,19
1206,10091048,User,5,0,3,1
1207,10121214,User,28,0,8,14
1208,10121380,User,67,2,430,7
1209,10158699,User,17,1,13,17
1210,10198051,User,47,0,6,3
1211,10214025,User,143,7,868,2
1212,10227683,User,9,0,6,0
1213,10236257,User,113,17,45,9
1214,10248342,User,7,13,5,0
1215,10281256,User,45,3,158,3
1216,10295525,User,31,4,22,20
1217,10338094,User,1,0,29,0
1218,10373452,User,51,6,56,59
1219,10379359,User,10,1,23,2
1220,10380170,User,19,2,51,8
1221,10398034,User,14,24,255,3
1222,10427023,User,14,6,12,18
1223,10456171,User,17,1,18,4
1224,10469885,User,79,77,25,19
1225,10476936,User,26,3,17,11
1226,10489022,User,3,1,0,0
1227,10503669,User,17,0,7,1
1228,10506309,User,21,0,3,0
1229,10506730,User,44,3,26,0
1230,10532611,User,181,15,520,22
1231,10554446,User,45,6,55,16
1232,10557231,User,13,0,47,0
1233,10566826,User,10,1,52,2
1234,10584698,User,53,0,41,14
1235,10612068,User,16,0,22,0
1236,10616960,User,17,1,106,20
1237,10636132,User,32,505,4,0
1238,10657168,User,5,0,4,0
1239,10676103,User,101,34,520,4
1240,10713359,User,12,0,8,0
1241,10736861,User,30,10,24,23
1242,10776615,User,24,2,315,21
1243,10785634,User,664,23,208,1203
1244,10788754,User,31,1,51,328
1245,10808592,User,122,1,38,12
1246,10810421,User,8,0,0,0
1247,10827585,User,9,1,28,0
1248,10833894,User,39,6,62,0
1249,10857691,User,19,0,1,0
1250,10879694,User,8,3,110,0
1251,10880924,User,2,0,12,1
1252,10882062,User,144,2,8,2
1253,10904967,User,99,1,15,4
1254,10914751,User,34,20,142,1
1255,10919270,User,10,1,20,0
1256,10923599,User,83,28,125,86
1257,10927944,User,36,1,12,9
1258,10998835,User,266,67,39,12
1259,10999780,User,106,0,164,0
1260,11010321,User,71,8,55,0
1261,11013683,User,167,5,47,4
1262,11068226,User,13,0,1,7
1263,11233777,User,27,1,56,3
1264,11284395,User,26,10,23,4
1265,11312017,User,81,0,0,0
1266,11315492,User,86,4,53,18
1267,11339132,User,3,1,3,0
1268,11345418,User,99,121,153,8
1269,11355520,User,14,0,59,2
1270,11358178,User,8,0,1,0
1271,11410997,User,79,1,134,0
1272,11428869,User,49,11,22,19
1273,11485594,User,52,0,66,6
1274,11497541,User,10,0,6,4
1275,11534587,User,21,0,103,2
1276,11555446,User,147,0,124,2
1277,11615393,User,23,0,100,8
1278,11663212,User,144,0,22,62
1279,11667869,User,69,10,88,157
1280,11687123,User,25,0,23,0
1281,11698744,User,195,8,189,3
1282,11707273,User,33,2,2,0
1283,11707729,User,64,3,72,22
1284,11708220,User,27,2,84,22
1285,11782833,User,24,4,68,30
1286,11827707,User,29,0,87,28
1287,11835852,User,7,0,4,6
1288,11841379,User,9,2,34,2
1289,11850640,User,26,4,15,18
1290,11866002,User,31,0,597,0
1291,11915034,User,100,0,0,0
1292,11967660,User,16,2,2,0
1293,12029241,User,10,0,11,2
1294,12035025,User,16,0,6,18
1295,12054330,User,10,0,2,1
1296,12120644,User,12,3,6,1
1297,12120828,User,25,0,45,3
1298,12154020,User,44,3,271,2
1299,12159404,User,18,0,18,7
1300,12175559,User,19,9,8,2
1301,12176405,User,11,0,4,4
1302,12177696,User,15,0,12,0
1303,12183513,User,88,0,16,215
1304,12184325,User,7,0,49,7
1305,12191822,User,6,0,26,0
1306,12234510,User,135,0,19,4
1307,12236224,User,29,0,10,1
1308,12236672,User,160,4,61,11
1309,12268372,User,9,0,8,0
1310,12270691,User,32,0,35,13
1311,12279161,User,20,0,3,1
1312,12376385,User,29,1,32,10
1313,12393718,User,5,0,7,1
1314,12430020,User,3,0,8,1
1315,12432715,User,7,0,1,0
1316,12448243,User,45,1,273,7
1317,12527554,User,5,0,5,1
1318,12538138,User,46,0,55,0
1319,12553576,User,21,1,19,14
1320,12569221,User,32,0,38,47
1321,12578616,User,66,0,117,17
1322,12592133,User,78,0,122,18
1323,12611259,User,9,2,20,1
1324,12615679,User,193,14,113,109
1325,12646029,User,167,30,49,26
1326,12652341,User,40,2,94,100
1327,12720844,User,10,0,1,0
1328,12852605,User,7,0,3,0
1329,12863685,User,6,0,0,0
1330,12898828,User,124,7,53,51
1331,12926135,User,12,0,3,0
1332,12939567,User,34,8,43,0
1333,13020833,User,4,0,8,0
1334,13126535,User,9,0,0,0
1335,13135287,User,36,0,146,15
1336,13155277,User,111,3,93,74
1337,13161470,User,122,31,376,2
1338,13174375,User,33,59,351,0
1339,13181430,User,21,2,106,11
1340,13197402,User,4,0,0,0
1341,13206278,User,32,3,28,9
1342,13206896,User,0,0,3,1
1343,13226691,User,7,0,1,1
1344,13280995,User,52,4,7,15
1345,13281246,User,43,0,40,14
1346,13339928,User,74,22,27,17
1347,13365531,User,135,22,63,91
1348,13374016,User,86,1,416,2
1349,13383753,User,29,0,55,22
1350,13394541,User,157,7,31,26
1351,13426784,User,188,3,105,14
1352,13449658,User,9,0,32,0
1353,13459904,User,2,0,0,0
1354,13474362,User,9,14,38,12
1355,13480084,User,44,0,13,7
1356,13500254,User,42,1,12,43
1357,13517181,User,6,0,0,1
1358,13578537,User,52,0,20,18
1359,13677519,User,10,9,33,0
1360,13749212,User,68,2,45,32
1361,13750372,User,40,0,260,5
1362,13750819,User,79,4,66,46
1363,13796683,User,4,0,0,0
1364,13832815,User,13,0,0,0
1365,13838621,User,12,0,3,1
1366,13970973,User,12,0,24,0
1367,13972235,User,17,0,149,0
1368,13983591,User,29,0,11,9
1369,14004487,User,38,2,35,41
1370,14034156,User,38,0,19,0
1371,14054505,User,81,2,47,5
1372,14093220,User,3,0,4,0
1373,14119929,User,0,1,186,21
1374,14163236,User,2,0,5,0
1375,14185889,User,32,1,18,34
1376,14206422,User,100,1,19,1
1377,14236667,User,3,0,8,6
1378,14253836,User,50,7,34,21
1379,14270174,User,51,3,97,17
1380,14329097,User,155,43,65,22
1381,14333569,User,18,0,16,0
1382,14364734,User,37,1,108,7
1383,14581281,User,69,0,10,23
1384,14625260,User,46,5,68,3
1385,14844378,User,10,0,4,2
1386,14863647,User,31,0,11,4
1387,14869324,User,173,1,49,7
1388,14904111,User,29,1,33,0
1389,14937930,User,11,0,5,0
1390,14940861,User,3,0,1,1
1391,14974409,User,28,4,52,4
1392,15073128,User,22,0,11,7
1393,15098580,User,68,22,14,3
1394,15158490,User,6,0,22,0
1395,15202793,User,1,0,0,0
1396,15217907,User,43,1,10,1
1397,15222341,User,0,0,1,2
1398,15249132,User,75,1,1,0
1399,15256338,User,10,0,16,0
1400,15258962,User,168,209,245,12
1401,15268571,User,3,0,203,0
1402,15320389,User,4,0,24,0
1403,15346588,User,7,0,0,0
1404,15359579,User,29,1,9,6
1405,15385762,User,7,112,2,2
1406,15508554,User,1,27,371,10
1407,15657735,User,116,24,36,82
1408,15690844,User,112,90,101,49
1409,15785210,User,23,7,33,1
1410,15788420,User,0,0,0,0
1411,15794172,User,11,0,1,1
1412,15837671,User,0,0,34,0
1413,15841449,User,20,8,222,0
1414,15845466,User,6,0,50,69
1415,15872804,User,22,0,5,1
1416,15911462,User,102,12,708,53
1417,15938850,User,71,0,28,59
1418,15977469,User,11,4,66,2
1419,16005690,User,4,0,2,1
1420,16010076,User,104,78,314,202
1421,16014148,User,4,0,9,5
1422,16033661,User,11,0,2,0
1423,16052130,User,21,0,1,0
1424,16067358,User,26,0,145,1
1425,16098709,User,2,0,1,0
1426,16104522,User,0,0,2,0
1427,16105680,User,225,41,1684,66
1428,16138574,User,5,0,3,0
1429,16144158,User,190,34,474,87
1430,16172078,User,3,0,3,1
1431,16203333,User,19,1,6,2
1432,16208640,User,26,1,43,10
1433,16222986,User,68,0,13,62
1434,16265452,User,38,1,11,17
1435,16275880,User,12,2,48,6
1436,16307070,User,110,8,143,240
1437,16344077,User,0,0,21,0
1438,16404346,User,10,3,6,2
1439,16417047,User,83,3,60,0
1440,16430979,User,8,0,10,7
1441,16481778,User,14,0,4,3
1442,16494314,User,24,9,201,7
1443,16559542,User,37,0,20,47
1444,16567825,User,3,2,3,17
1445,16624719,User,6,0,75,0
1446,16662014,User,70,16,38,17
1447,16698950,User,30,0,21,2
1448,16747822,User,3,0,7,0
1449,16780698,User,9,0,1,0
1450,16822967,User,2,0,5,0
1451,16845631,User,20,8,18,0
1452,16870565,User,114,4,65,46
1453,16887899,User,41,1,29,0
1454,16890595,User,14,0,2,1
1455,16892570,User,153,5,55,6
1456,16901146,User,48,0,4,1
1457,16926049,User,114,6,562,23
1458,16945664,User,1,0,1,0
1459,16959841,User,0,0,0,0
1460,16974619,User,97,3,76,39
1461,16992135,User,6,0,1,1
1462,16999635,User,61,30,68,1
1463,17042049,User,13,1,3,0
1464,17154507,User,44,11,8,23
1465,17163902,User,29,0,13,13
1466,17199941,User,44,2,50,43
1467,17204904,User,22,0,37,0
1468,17211684,User,31,1,13,7
1469,17217495,User,131,2,226,24
1470,17268934,User,70,0,3,1
1471,17300723,User,4,0,0,0
1472,17327289,User,11,0,66,0
1473,17380469,User,32,0,40,8
1474,17414243,User,73,3,102,135
1475,17427073,User,7,0,12,1
1476,17435596,User,32,1,9,11
1477,17474474,User,18,1,17,0
1478,17558268,User,116,12,65,210
1479,17641229,User,98,2,132,1
1480,17655898,User,11,0,3,0
1481,17705637,User,12,0,5,1
1482,17796771,User,24,1,1,1
1483,17888388,User,20,0,13,6
1484,17905150,User,50,2,4,3
1485,17912843,User,81,5,62,3
1486,17916609,User,11,0,42,1
1487,17919858,User,111,2,718,20
1488,17928155,User,1,0,2,0
1489,17942998,User,4,0,1,0
1490,17969711,User,6,9,10,0
1491,18040274,User,22,0,2,0
1492,18187177,User,7,0,4,5
1493,18204803,User,60,16,41,3
1494,18344003,User,136,9,6,3
1495,18403005,User,0,0,206,0
1496,18436845,User,5,0,7,0
1497,18458223,User,61,2,16,21
1498,18536328,User,7,0,10,0
1499,18540209,User,27,5,5,0
1500,18669334,User,15,1,31,0
1501,18704819,User,63,1,0,0
1502,18719127,User,65,3,146,8
1503,18745285,User,49,0,15,3
1504,18818196,User,205,12,761,18
1505,18900492,User,46,0,9,2
1506,19036496,User,3,0,96,0
1507,19276747,User,5,0,21,5
1508,19290397,User,2,0,3,0
1509,19339784,User,58,0,87,22
1510,19364378,User,2,0,18,27
1511,19396090,User,36,3,39,0
1512,19407287,User,2,0,1,0
1513,19413848,User,28,4,40,12
1514,19455540,User,42,0,7,1
1515,19536127,User,18,0,11,0
1516,19543014,User,21,6,36,30
1517,19675338,User,2,0,2,0
1518,19742402,User,21,3,127,0
1519,19754191,User,43,4,12,4
1520,19909549,User,13,1,128,7
1521,19926623,User,71,6,14,60
1522,19958240,User,4,1,87,1
1523,20013884,User,94,3,42,192
1524,20031875,User,16,0,10,4
1525,20111866,User,38,0,62,0
1526,20180777,User,36,0,0,0
1527,20236173,User,163,155,144,46
1528,20250350,User,3,0,16,1
1529,20295695,User,17,0,0,0
1530,20312973,User,27,0,19,8
1531,20347396,User,10,0,12,3
1532,20361854,User,6,0,43,8
1533,20407524,User,2,0,523,0
1534,20408400,User,11,2,34,1
1535,20416858,User,4,0,2,0
1536,20461013,User,45,22,43,0
1537,20500927,User,3,0,0,0
1538,20525370,User,124,489,214,1
1539,20525523,User,20,7,127,0
1540,20573784,User,8,0,1,0
1541,20638630,User,84,1,50,32
1542,20683409,User,67,1,29,0
1543,20694532,User,13,4,6,0
1544,20700669,User,68,0,21,0
1545,20724986,User,3,1,13,23
1546,20884546,User,26,5,212,5
1547,20892803,User,4,0,4,17
1548,20911730,User,11,0,8,0
1549,20915761,User,9,3,9,8
1550,20970631,User,34,0,5,8
1551,20977204,User,20,0,0,0
1552,20994159,User,3,0,0,0
1553,20999846,User,11,0,5,0
1554,21039864,User,38,1,143,11
1555,21075502,User,19,0,23,11
1556,21110659,User,93,3,15,20
1557,21139510,User,5,0,0,0
1558,21268817,User,15,0,53,0
1559,21269347,User,20,1,12,11
1560,21292343,User,50,15,194,167
1561,21304151,User,90,2,38,0
1562,21679159,User,1,0,6,0
1563,21696764,User,7,0,39,0
1564,21957446,User,1,0,51,1
1565,22002043,User,10,0,2,0
1566,22066046,User,43,1,14,16
1567,22114318,User,21,0,1,2
1568,22128369,User,18,0,0,1
1569,22167799,User,18,0,29,0
1570,22175941,User,30,2,19,7
1571,22177966,User,53,2,0,0
1572,22195362,User,172,8,284,146
1573,22259802,User,7,0,12,9
1574,22279672,User,38,0,5,0
1575,22332931,User,14,0,17,13
1576,22381072,User,26,0,8,9
1577,22386690,User,8,0,2,1
1578,22445410,User,74,2,288,69
1579,22446385,User,7,1,4,2
1580,22490998,User,29,1,1,0
1581,22511421,User,22,0,0,0
1582,22514219,User,42,0,326,42
1583,22525107,User,25,4,7,8
1584,22536765,User,21,0,11,1
1585,22584786,User,15,0,1,5
1586,22604871,User,0,0,1,0
1587,22663880,User,15,0,5,3
1588,22697570,User,95,0,15,27
1589,22724464,User,9,0,1,0
1590,22746080,User,26,2,108,8
1591,22770669,User,18,0,0,0
1592,22777892,User,38,1,28,3
1593,22780683,User,148,0,191,0
1594,22846452,User,17,0,9,7
1595,22869996,User,11,1,5,0
1596,22930449,User,141,6,201,185
1597,23002114,User,34,0,33,5
1598,23041403,User,0,0,111,0
1599,23042052,User,5,0,126,0
1600,23045261,User,27,0,23,0
1601,23132741,User,22,2,16,72
